Month Landed,Port of Landing,Port NUTS 2 area,Port Nationality,Vessel Nationality,Length Group,Species,Species Group,Live weight (tonnes),Landed weight (tonnes),Value(£000s)
11,Portavogie,Northern Ireland,Northern Ireland,UK,Over10m,Ling,Demersal,0.0898,0.0788,106.78
11,Portavogie,Northern Ireland,Northern Ireland,UK,Over10m,Monks or Anglers,Demersal,1.2899,1.0578,1994.15
11,Portavogie,Northern Ireland,Northern Ireland,UK,Over10m,Nephrops,Shellfish,16.1829,6.7371,36996.56
11,Portavogie,Northern Ireland,Northern Ireland,UK,Over10m,Other Demersal,Demersal,3.8013,3.5695,1829.5
11,Portavogie,Northern Ireland,Northern Ireland,UK,Over10m,Plaice,Demersal,0.0219,0.0208,15.54
11,Portavogie,Northern Ireland,Northern Ireland,UK,Over10m,Pollack (Lythe),Demersal,1.7635,1.5077,4430.49
11,Portavogie,Northern Ireland,Northern Ireland,UK,Over10m,Saithe,Demersal,0.985,0.8278,845.28
11,Portavogie,Northern Ireland,Northern Ireland,UK,Over10m,Scallops,Shellfish,20.1478,20.1478,52515.7
11,Portavogie,Northern Ireland,Northern Ireland,UK,Over10m,Skates and Rays,Demersal,2.0161,1.857,1156.82
11,Portavogie,Northern Ireland,Northern Ireland,UK,Over10m,Sole,Demersal,0.1396,0.1344,578.8
11,Portavogie,Northern Ireland,Northern Ireland,UK,Over10m,Squid,Shellfish,0.2947,0.2947,1107.48
11,Portavogie,Northern Ireland,Northern Ireland,UK,Over10m,Turbot,Demersal,0.0128,0.012,55.67
11,Portavogie,Northern Ireland,Northern Ireland,UK,Over10m,Whiting,Demersal,0.1068,0.0903,87.46
11,Portavogie,Northern Ireland,Northern Ireland,UK,Over10m,Witch,Demersal,0.0317,0.03,15.11
11,Porth Colmon,West Wales and the Valleys,Wales,UK,10m&Under,Bass,Demersal,0.0015,0.0014,11.2
11,Porth Colmon,West Wales and the Valleys,Wales,UK,10m&Under,Crabs,Shellfish,0.111,0.111,155.4
11,Porth Colmon,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.0165,0.0165,254.5
11,Porth Colmon,West Wales and the Valleys,Wales,UK,10m&Under,Mullet,Demersal,0.01,0.01,40.2
11,Porthcawl,West Wales and the Valleys,Wales,UK,10m&Under,Bass,Demersal,0.0924,0.0924,890.07
11,Porthgain,West Wales and the Valleys,Wales,UK,10m&Under,Crabs,Shellfish,0.847,0.847,2306.45
11,Porthgain,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.1853,0.1853,3237.4
11,Portincaple,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.9276,0.9276,6122.16
11,Portknockie,North Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.464,0.464,1832.36
11,Portknockie,North Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.1936,0.1936,3608.7
11,Portland,Dorset and Somerset,England,UK,10m&Under,Bass,Demersal,0.0504,0.0504,426.4
11,Portland,Dorset and Somerset,England,UK,10m&Under,Crabs,Shellfish,0.071,0.071,157.7
11,Portland,Dorset and Somerset,England,UK,10m&Under,Lobsters,Shellfish,0.0174,0.0174,257
11,Portland,Dorset and Somerset,England,UK,Over10m,Crabs,Shellfish,2.036,2.036,4339.94
11,Portland,Dorset and Somerset,England,UK,Over10m,Lobsters,Shellfish,0.033,0.033,580.8
11,Portloe,Cornwall and Isles of Scilly,England,UK,10m&Under,Crabs,Shellfish,0.501,0.501,1268.75
11,Portloe,Cornwall and Isles of Scilly,England,UK,10m&Under,Lobsters,Shellfish,0.0205,0.0205,322.5
11,Portmahomack,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,2.089,2.089,6944.7
11,Portmahomack,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.3583,0.3583,6678.7
11,Portnahaven,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,2.2048,2.2048,7073.66
11,Portnahaven,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.0779,0.0779,1452.06
11,Portnalong,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.1679,0.1679,551.76
11,Portnalong,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.3105,0.3105,5787.72
11,Portnalong,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.4533,0.4533,2992.38
11,Portpatrick,South Western Scotland,Scotland,UK,10m&Under,Scallops,Shellfish,1.4548,1.4548,3959.63
11,Portpatrick,South Western Scotland,Scotland,UK,Over10m,Scallops,Shellfish,7.8158,7.8158,20760.22
11,Portreath,Cornwall and Isles of Scilly,England,UK,10m&Under,Ling,Demersal,0.0099,0.0087,24.3
11,Portreath,Cornwall and Isles of Scilly,England,UK,10m&Under,Pollack (Lythe),Demersal,0.0134,0.0115,46
11,Portree,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,4.134,4.134,14068.14
11,Portree,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.1265,0.1265,2357.96
11,Portree,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,4.0455,4.0455,27270.81
11,Portree,Highlands and Islands,Scotland,UK,10m&Under,Other Demersal,Demersal,0.194,0.194,14763.9456
11,Portree,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,1.818,1.818,2999.7
11,Portree,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,9.4242,9.4242,29321.71
11,Portree,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.5159,0.5159,9614.51
11,Portree,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,4.8151,3.9721,36014.09
11,Portree,Highlands and Islands,Scotland,UK,Over10m,Squid,Shellfish,0.054,0.054,175.5
11,Portrush,Northern Ireland,Northern Ireland,UK,10m&Under,Lobsters,Shellfish,0.014,0.014,240
11,Portsmouth,Hampshire and Isle of Wight,England,Ireland,Over10m,Scallops,Shellfish,91.2573,91.2573,215350.95
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Bass,Demersal,0.4578,0.4578,4523.28
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Bream,Demersal,0.0016,0.0016,8.25
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Brill,Demersal,0.0079,0.0073,48.42
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Cockles,Shellfish,0.007,0.007,14
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Cod,Demersal,0.0316,0.0271,67.68
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Dogfish,Demersal,0.238,0.238,71.4
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Gurnard,Demersal,0.0026,0.0026,2.34
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Herring,Pelagic,0.0002,0.0002,0.1
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Horse Mackerel,Pelagic,0.0005,0.0005,0.4
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Mackerel,Pelagic,0.0007,0.0007,2.24
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Monks or Anglers,Demersal,0.0049,0.0016,13.2
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Mullet,Demersal,0.3465,0.3463,874.39
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Other Demersal,Demersal,0.0919,0.078,55.07
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Other Shellfish,Shellfish,2.3998,2.3998,7479.53
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Oysters,Shellfish,0.1925,0.1925,449.75
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Plaice,Demersal,0.4116,0.3831,634.89
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Pollack (Lythe),Demersal,0.001,0.0009,0.95
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Scallops,Shellfish,0.325,0.325,682.5
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Skates and Rays,Demersal,0.5239,0.2746,512.6
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Sole,Demersal,0.4664,0.4486,3126.75
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Squid,Shellfish,0.0075,0.0075,43.65
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Turbot,Demersal,0.0083,0.0077,85.75
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Whelks,Shellfish,9.696,9.696,17452.8
11,Portsmouth,Hampshire and Isle of Wight,England,UK,10m&Under,Whiting,Demersal,0.022,0.0192,25.61
11,Portsmouth,Hampshire and Isle of Wight,England,UK,Over10m,Bass,Demersal,0.3559,0.3559,3539.22
11,Portsmouth,Hampshire and Isle of Wight,England,UK,Over10m,Brill,Demersal,0.0657,0.0603,339.69
11,Portsmouth,Hampshire and Isle of Wight,England,UK,Over10m,Cod,Demersal,0.007,0.0061,19.09
11,Portsmouth,Hampshire and Isle of Wight,England,UK,Over10m,Cuttlefish,Shellfish,3.1777,3.1777,6266.38
11,Portsmouth,Hampshire and Isle of Wight,England,UK,Over10m,Lemon Sole,Demersal,0.0149,0.0142,54.12
11,Portsmouth,Hampshire and Isle of Wight,England,UK,Over10m,Monks or Anglers,Demersal,0.1735,0.058,320.73
11,Portsmouth,Hampshire and Isle of Wight,England,UK,Over10m,Other Shellfish,Shellfish,0.245,0.245,1190.5
11,Portsmouth,Hampshire and Isle of Wight,England,UK,Over10m,Plaice,Demersal,0.0223,0.0213,33.24
11,Portsmouth,Hampshire and Isle of Wight,England,UK,Over10m,Scallops,Shellfish,196.318,196.318,458439.83
11,Portsmouth,Hampshire and Isle of Wight,England,UK,Over10m,Skates and Rays,Demersal,0.0232,0.0112,25.33
11,Portsmouth,Hampshire and Isle of Wight,England,UK,Over10m,Sole,Demersal,0.1602,0.1541,1658.13
11,Portsmouth,Hampshire and Isle of Wight,England,UK,Over10m,Turbot,Demersal,0.4162,0.3819,2860.03
11,Portsoy,North Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,3.3194,3.3194,10412.32
11,Portsoy,North Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.1263,0.1263,2354.6
11,Pwllheli,West Wales and the Valleys,Wales,UK,10m&Under,Bass,Demersal,0.0057,0.0051,51.2
11,Pwllheli,West Wales and the Valleys,Wales,UK,10m&Under,Crabs,Shellfish,0.1653,0.1653,345.3
11,Pwllheli,West Wales and the Valleys,Wales,UK,10m&Under,Lobsters,Shellfish,0.3794,0.3794,6473.65
11,Pwllheli,West Wales and the Valleys,Wales,UK,10m&Under,Mullet,Demersal,0.002,0.002,6
11,Pwllheli,West Wales and the Valleys,Wales,UK,Over10m,Lobsters,Shellfish,0.0077,0.0077,135.86
11,Pwllheli,West Wales and the Valleys,Wales,UK,Over10m,Other Shellfish,Shellfish,0.1721,0.1721,3614.1
11,Queenborough,Kent,England,UK,10m&Under,Cod,Demersal,0.0079,0.0069,10.35
11,Queenborough,Kent,England,UK,10m&Under,Gurnard,Demersal,0.0193,0.0193,28.95
11,Queenborough,Kent,England,UK,10m&Under,Herring,Pelagic,0.0025,0.0025,2.5
11,Queenborough,Kent,England,UK,10m&Under,Lemon Sole,Demersal,0.0002,0.0002,0.6
11,Queenborough,Kent,England,UK,10m&Under,Other Demersal,Demersal,0.0246,0.0221,21.4
11,Queenborough,Kent,England,UK,10m&Under,Plaice,Demersal,0.0437,0.0418,62.3
11,Queenborough,Kent,England,UK,10m&Under,Skates and Rays,Demersal,0.6457,0.5509,611.9
11,Queenborough,Kent,England,UK,10m&Under,Sole,Demersal,0.289,0.2782,1685.4
11,Queenborough,Kent,England,UK,10m&Under,Squid,Shellfish,0.0015,0.0015,7.5
11,Queenborough,Kent,England,UK,10m&Under,Turbot,Demersal,0.004,0.0038,32.4
11,Queenborough,Kent,England,UK,10m&Under,Whelks,Shellfish,0.0017,0.0017,2.21
11,Queenborough,Kent,England,UK,10m&Under,Whiting,Demersal,0.0203,0.0174,17.4
11,Ramsey,UK islands,Isle of Man,UK,10m&Under,Scallops,Shellfish,3.6246,3.6246,9145.04
11,Ramsey,UK islands,Isle of Man,UK,Over10m,Scallops,Shellfish,18.8329,18.8329,23702.93
11,Ramsgate,Kent,England,UK,10m&Under,Bass,Demersal,1.8034,1.8034,13561.06
11,Ramsgate,Kent,England,UK,10m&Under,Brill,Demersal,0.0524,0.0484,388.35
11,Ramsgate,Kent,England,UK,10m&Under,Cod,Demersal,0.4152,0.356,905.96
11,Ramsgate,Kent,England,UK,10m&Under,Crabs,Shellfish,0.12,0.12,294.9
11,Ramsgate,Kent,England,UK,10m&Under,Gurnard,Demersal,0.0072,0.0072,18.2
11,Ramsgate,Kent,England,UK,10m&Under,Herring,Pelagic,0.0005,0.0005,0.58
11,Ramsgate,Kent,England,UK,10m&Under,Lobsters,Shellfish,0.0365,0.0365,413.95
11,Ramsgate,Kent,England,UK,10m&Under,Other Demersal,Demersal,1.8879,1.3823,1553.82
11,Ramsgate,Kent,England,UK,10m&Under,Plaice,Demersal,0.0026,0.0025,5.95
11,Ramsgate,Kent,England,UK,10m&Under,Skates and Rays,Demersal,4.3242,2.8183,5001.45
11,Ramsgate,Kent,England,UK,10m&Under,Sole,Demersal,2.7444,2.6401,19409.31
11,Ramsgate,Kent,England,UK,10m&Under,Turbot,Demersal,0.0233,0.0218,232.1
11,Ramsgate,Kent,England,UK,10m&Under,Whelks,Shellfish,14.545,14.545,19999.39
11,Ramsgate,Kent,England,UK,10m&Under,Whiting,Demersal,0.1633,0.1388,136.39
11,Rathlin Island,Northern Ireland,Northern Ireland,UK,Over10m,Crabs,Shellfish,5.0098,5.0098,11561.4
11,Rathlin Island,Northern Ireland,Northern Ireland,UK,Over10m,Lobsters,Shellfish,0.655,0.655,8934.65
11,Rathmullen,Foreign,Ireland,UK,Over10m,Crabs,Shellfish,125.7788,125.7788,341462.03
11,Rathmullen,Foreign,Ireland,UK,Over10m,Lobsters,Shellfish,0.1314,0.1314,850
11,Red Bay,Northern Ireland,Northern Ireland,UK,10m&Under,Crabs,Shellfish,0.097,0.097,300
11,Red Bay,Northern Ireland,Northern Ireland,UK,10m&Under,Lobsters,Shellfish,0.1,0.1,2000
11,Redcar,Tees Valley and Durham,England,UK,10m&Under,Cod,Demersal,0.061,0.061,152.5
11,Redcar,Tees Valley and Durham,England,UK,10m&Under,Crabs,Shellfish,0.4038,0.4038,786.29
11,Redcar,Tees Valley and Durham,England,UK,10m&Under,Lobsters,Shellfish,3.0538,3.0538,54487.96
11,Redcar,Tees Valley and Durham,England,UK,10m&Under,Other Shellfish,Shellfish,0.0014,0.0014,1.4
11,River Dart,Devon,England,UK,10m&Under,Crabs,Shellfish,2.193,2.193,6440.1
11,River Dart,Devon,England,UK,10m&Under,Lobsters,Shellfish,0.0368,0.0368,599
11,River Dart,Devon,England,UK,10m&Under,Other Shellfish,Shellfish,0.1725,0.1725,3795
11,River Dart,Devon,England,UK,10m&Under,Oysters,Shellfish,0.7526,0.7526,1881.5
11,River Dart,Devon,England,UK,Over10m,Crabs,Shellfish,15.3978,15.3978,42850.59
11,River Dart,Devon,England,UK,Over10m,Lobsters,Shellfish,0.049,0.049,731.4
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Bass,Demersal,0.182,0.1658,1455.01
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Bream,Demersal,0.0135,0.0128,74.15
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Brill,Demersal,0.0151,0.0142,121.17
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Cod,Demersal,0.0163,0.0141,34.8
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Crabs,Shellfish,1.4039,1.4021,2774.84
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Cuttlefish,Shellfish,0.1184,0.1184,373.57
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Dogfish,Demersal,0.0157,0.0157,3.14
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Gurnard,Demersal,0.018,0.0177,20.98
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Haddock,Demersal,0.2949,0.2525,490.14
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Hake,Demersal,0.0095,0.0087,20.76
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Lemon Sole,Demersal,0.0095,0.0094,56.94
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Ling,Demersal,0.0369,0.0325,47.3
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Lobsters,Shellfish,0.1402,0.1402,1845.95
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Mackerel,Pelagic,5.3399,5.3399,6290.1
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Megrim,Demersal,0.0275,0.0263,80.3
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Monks or Anglers,Demersal,1.0343,0.3639,3645.59
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Mullet,Demersal,0.0086,0.0086,39.94
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Other Demersal,Demersal,0.2045,0.1825,403.49
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Other Shellfish,Shellfish,0.0084,0.0084,151.2
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Plaice,Demersal,0.0267,0.0258,55.51
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Pollack (Lythe),Demersal,0.1017,0.0873,256.82
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Skates and Rays,Demersal,0.3832,0.3398,358.48
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Sole,Demersal,0.0364,0.0354,413.97
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Squid,Shellfish,0.1696,0.1696,773.68
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Turbot,Demersal,0.0669,0.0617,804.85
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,10m&Under,Whiting,Demersal,1.6355,1.3865,1548.71
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,Over10m,Brill,Demersal,0.1797,0.1649,1150.49
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,Over10m,Crabs,Shellfish,0.0533,0.0533,102.53
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,Over10m,Cuttlefish,Shellfish,0.0377,0.0377,119.79
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,Over10m,Gurnard,Demersal,0.0117,0.0117,9.64
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,Over10m,Haddock,Demersal,0.0846,0.0721,148.65
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,Over10m,Lemon Sole,Demersal,0.0026,0.0025,16.59
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,Over10m,Mackerel,Pelagic,3.371,3.371,2401.51
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,Over10m,Megrim,Demersal,0.0816,0.077,257.97
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,Over10m,Monks or Anglers,Demersal,0.2082,0.0691,664.06
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,Over10m,Other Demersal,Demersal,0.1386,0.1231,783.43
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,Over10m,Other Shellfish,Shellfish,0.0008,0.0008,1.99
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,Over10m,Plaice,Demersal,0.0218,0.0207,42.28
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,Over10m,Sardines,Pelagic,392.956,392.956,134404.58
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,Over10m,Skates and Rays,Demersal,0.0465,0.022,29.52
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,Over10m,Sole,Demersal,0.1574,0.1493,1524.65
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,Over10m,Squid,Shellfish,0.0336,0.0336,171.8
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,Over10m,Turbot,Demersal,0.0495,0.0454,548.13
11,River Fal - Falmouth,Cornwall and Isles of Scilly,England,UK,Over10m,Whiting,Demersal,0.0146,0.0124,14
11,Ros A Mhil,Foreign,Ireland,UK,Over10m,Brill,Demersal,0.0031,0.0028,16.77
11,Ros A Mhil,Foreign,Ireland,UK,Over10m,Haddock,Demersal,0.0093,0.0079,2.8
11,Ros A Mhil,Foreign,Ireland,UK,Over10m,Hake,Demersal,0.011,0.0099,1.4
11,Ros A Mhil,Foreign,Ireland,UK,Over10m,Megrim,Demersal,0.2448,0.2309,674.52
11,Ros A Mhil,Foreign,Ireland,UK,Over10m,Monks or Anglers,Demersal,1.5174,1.2439,6359.21
11,Ros A Mhil,Foreign,Ireland,UK,Over10m,Nephrops,Shellfish,14.4067,13.1287,56866.33
11,Ros A Mhil,Foreign,Ireland,UK,Over10m,Other Demersal,Demersal,0.001,0.0008,4.14
11,Ros A Mhil,Foreign,Ireland,UK,Over10m,Plaice,Demersal,0.004,0.0039,8.72
11,Ros A Mhil,Foreign,Ireland,UK,Over10m,Saithe,Demersal,0.0566,0.0476,0
11,Ros A Mhil,Foreign,Ireland,UK,Over10m,Sole,Demersal,0.0186,0.0178,148.86
11,Ros A Mhil,Foreign,Ireland,UK,Over10m,Turbot,Demersal,0.0009,0.0008,6.3
11,Ros A Mhil,Foreign,Ireland,UK,Over10m,Witch,Demersal,0.0317,0.0299,60.3
11,Roscoff,Foreign,France,UK,Over10m,Bass,Demersal,0.0091,0.0091,54.38
11,Roscoff,Foreign,France,UK,Over10m,Bream,Demersal,0.0257,0.0257,24.97
11,Roscoff,Foreign,France,UK,Over10m,Cod,Demersal,0.0611,0.0522,15.04
11,Roscoff,Foreign,France,UK,Over10m,Gurnard,Demersal,0.0047,0.0047,0
11,Roscoff,Foreign,France,UK,Over10m,Haddock,Demersal,0.0841,0.0719,21.23
11,Roscoff,Foreign,France,UK,Over10m,Hake,Demersal,1.2874,1.1598,190.62
11,Roscoff,Foreign,France,UK,Over10m,Ling,Demersal,1.4852,1.3027,27.21
11,Roscoff,Foreign,France,UK,Over10m,Monks or Anglers,Demersal,0.0829,0.0681,263.62
11,Roscoff,Foreign,France,UK,Over10m,Other Demersal,Demersal,0.145,0.1435,121.36
11,Roscoff,Foreign,France,UK,Over10m,Plaice,Demersal,0.0028,0.0026,5.98
11,Roscoff,Foreign,France,UK,Over10m,Pollack (Lythe),Demersal,33.8204,28.9064,649.21
11,Roscoff,Foreign,France,UK,Over10m,Saithe,Demersal,4.5124,3.7919,0
11,Rosehearty,North Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.239,0.239,1041.29
11,Rosehearty,North Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.0822,0.0822,1393.8
11,Rothesay,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.0208,0.0208,387.71
11,Rothesay,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.1662,0.1662,1096.92
11,Rothesay,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,0.026,0.026,171.6
11,Rothesay,Highlands and Islands,Scotland,UK,Over10m,Other Shellfish,Shellfish,0.9,0.9,8253
11,Rye,"Surrey, East and West Sussex",England,UK,10m&Under,Bass,Demersal,2.0154,2.0154,18052.24
11,Rye,"Surrey, East and West Sussex",England,UK,10m&Under,Brill,Demersal,0.0338,0.0314,187.1
11,Rye,"Surrey, East and West Sussex",England,UK,10m&Under,Cod,Demersal,0.6356,0.5452,1548.05
11,Rye,"Surrey, East and West Sussex",England,UK,10m&Under,Crabs,Shellfish,0.2013,0.0954,103.3
11,Rye,"Surrey, East and West Sussex",England,UK,10m&Under,Cuttlefish,Shellfish,0.0487,0.0487,131.35
11,Rye,"Surrey, East and West Sussex",England,UK,10m&Under,Dogfish,Demersal,1.3738,1.3738,301.42
11,Rye,"Surrey, East and West Sussex",England,UK,10m&Under,Gurnard,Demersal,9.9634,9.9631,9638.74
11,Rye,"Surrey, East and West Sussex",England,UK,10m&Under,Herring,Pelagic,0.1813,0.1813,328.93
11,Rye,"Surrey, East and West Sussex",England,UK,10m&Under,Lemon Sole,Demersal,0.0607,0.0586,193.5
11,Rye,"Surrey, East and West Sussex",England,UK,10m&Under,Lobsters,Shellfish,0.0117,0.0117,112.9
